-73.952881,40.735381,B,0074,W/S MC GUINESS BLVD AT EAGLE ST
-73.94007,40.72791,B,0076,NORMAN AVE & MORGAN AVE
-73.93816,40.72806,B,0078,BRIDGEWATER ST & APOLLO ST
-73.93541,40.72594,B,0079,MEEKER AVE & VARICK AVE
-73.93883,40.72614,B,0080,NASSAU AVE & HAUSMAN ST
-73.9407,40.72596,B,0081,NASSAU AVE & SUTTON ST
-73.94199,40.72773,B,0082,NORMAN AVE & KINGSLAND AVE
-73.94385,40.72757,B,0083,NORMAN AVE & N HENRY ST
-73.94447,40.72562,B,0084,NASSAU AVE & RUSSELL ST
-73.94574,40.7274,B,0085,NORMAN AVE & HUMBOLDT ST
-73.94574,40.72542,B,0086,NASSAU AVE & JEWEL ST
-73.94754,40.72681,B,0087,NORMAN AVE & DIAMOND ST
-73.94806,40.72467,B,0089,NASSAU AVE & MC GUINNESS BLVD
-73.95003,40.72601,B,0090,NORMAN AVE & ECKFORD ST
-73.95074,40.72379,B,0091,NASSAU AVE & MANHATTAN AVE
-73.95262,40.72517,B,0092,NORMAN AVE & LORIMER ST
-73.9525,40.72322,B,0093,NASSAU AVE & GUERNSEY ST
-73.95383,40.72281,B,0094,NASSAU AVE & N 15 ST
-73.95517,40.72435,B,0095,NORMAN AVE & BANKER ST
-73.94674,40.72905,B,0096,MESEROLE AVE & MOULTRIE ST
-73.95343,40.71312,B,0097,RODNEY ST & AINSLIE ST
-73.937,40.72632,B,0098,NASSAU AVE & VAN DAM ST
-73.94264,40.7258,B,0100,NASSAU AVE & MONITOR ST
-73.95778,40.72433,B,0101,KENT AVE & N 14 ST
-73.95872,40.7231,B,0102,KENT AVE & N 12 ST
-73.961634,40.723985,B,0103,NORTH 11 ST & EAST RIVER
-73.96111,40.72087,B,0104,KENT AVE & N 8 ST
-73.962733,40.722739,B,0105,N 8 ST & EAST RIVER
-73.96228,40.71976,B,0106,KENT AVE & N 6 ST
-73.964486,40.720231,B,0107,N 5 ST & EAST RIVER
-73.96471,40.7175,B,0108,KENT AVE & METROPOLITAN AVE
-73.965454,40.718829,B,0109,RIVER & NORTH 3 STS
-73.96187,40.71594,B,0110,METROPOLITAN AVE & BERRY ST
-73.96284,40.71721,B,0112,WYTHE AVE & N 3 ST
-73.96078,40.71694,B,0113,N 4 ST & BERRY ST
-73.9604,40.71953,B,0114,WYTHE AVE & N 7 ST
-73.95838,40.71918,B,0115,BERRY ST & N 8 ST
-73.95921,40.72064,B,0116,WYTHE AVE & N 9 ST
-73.95717,40.72031,B,0117,BERRY ST & N 10 ST
-73.95685,40.72284,B,0118,WYTHE AVE & N 13 ST
-73.95479,40.72249,B,0119,BERRY ST & N 14 ST
-73.9547,40.72061,B,0120,BEDFORD AVE & N 12 ST
-73.95462,40.71871,B,0121,DRIGGS AVE & N 10 ST
-73.9565,40.71895,B,0122,BEDFORD AVE & N 9 ST
-73.95644,40.71703,B,0123,DRIGGS AVE &  N 7 ST
-73.95828,40.71727,B,0124,BEDFORD AVE & N 6 ST
-73.95822,40.71538,B,0125,DRIGGS AVE & N 4 ST
-73.96013,40.71555,B,0126,BEDFORD AVE & N 3 ST
-73.9575,40.7145,B,0127,METROPOLITAN AVE & ROEBLING ST
-73.95636,40.71513,B,0128,ROEBLING ST & N 5 ST
-73.9543,40.71407,B,0129,METROPOLITAN AVE & MARCY AVE
-73.95439,40.71486,B,0130,HAVEMEYER ST & N 6 ST
-73.95459,40.7168,B,0131,ROEBLING ST & N 8 ST
-73.95276,40.71851,B,0132,ROEBLING ST & N 11 ST
-73.95005,40.71831,B,0133,RICHARDSON ST & LORIMER ST
-73.952164,40.717228,B,0134,UNION AVE & N 10 ST
-73.95258,40.71652,B,0135,HAVEMEYER ST & N 9 ST
-73.94969,40.71617,B,0136,LORIMER ST & JACKSON ST
-73.95215,40.71533,B,0137,MEEKER AVE & N 8 ST
-73.9516,40.71405,B,0138,METROPOLITAN AVE & UNION AVE
-73.94934,40.71403,B,0139,METROPOLITAN AVE & LORIMER ST
-73.9478,40.71494,B,0140,CONSELYEA ST & LEONARD ST
-73.94632,40.71576,B,0141,MANHATTAN AVE & SKILLMAN AVE
-73.94817,40.71703,B,0142,LEONARD ST & WITHERS ST
-73.94667,40.71791,B,0143,MANHATTAN AVE & FROST ST
-73.94852,40.71918,B,0144,LEONARD ST & BAYARD ST
-73.94695,40.7196,B,0145,MANHATTAN AVE & BAYARD ST
-73.94792,40.72142,B,0146,ENGERT AVE & ECKFORD ST
-73.94907,40.7226,B,0147,DRIGGS AVE & LEONARD ST
-73.94632,40.7229,B,0148,DRIGGS AVE & NEWEL ST
-73.94481,40.72168,B,0149,ENGERT AVE & HUMBOLDT ST
-73.9465,40.72083,B,0150,GRAHAM AVE & NEWTON ST
-73.94437,40.720252,B,0151,MEEKER AVE & HUMBOLDT ST
-73.94507,40.71878,B,0152,GRAHAM AVE & RICHARDSON ST
-73.94316,40.71754,B,0153,HUMBOLDT ST & WITHERS ST
-73.94472,40.71663,B,0154,JACKSON ST & GRAHAM AVE
-73.94437,40.71454,B,0155,METROPOLITAN AVE & GRAHAM AVE
-73.9428,40.71538,B,0156,HUMBOLDT ST & CONSELYEA ST
-73.93872,40.71461,B,0157,METROPOLITAN AVE & OLIVE ST
-73.93901,40.71609,B,0158,MASPETH AVE & OLIVE ST
-73.94011,40.71637,B,0159,SKILLMAN AVE & KINGSLAND/GRANDPARENTS AV
-73.93843,40.71765,B,0160,DEBEVOISE AVE & JACKSON ST
-73.94049,40.71875,B,0161,FROST ST & KINGSLAND/GRANDPARENTS AVE
-73.94153,40.71911,B,0162,MONITOR ST & RICHARDSON ST
-73.93939,40.71976,B,0163,DEBEVOISE AVE & RICHARDSON ST
-73.94266,40.72026,B,0164,N HENRY ST & HERBERT ST
-73.94083,40.72086,B,0165,BEADEL ST & KINGSLAND/GRANDPARENTS AVE
-73.941946,40.721646,B,0166,MEEKER AVE & MONITOR ST
-73.94403,40.72314,B,0167,DRIGGS AVE & RUSSELL ST
-73.94127,40.72339,B,0168,KINGSLAND AVE & DRIGGS AVE
-73.939258,40.723355,B,0169,MORGAN AVE & MEEKER AVE
-73.93758,40.72437,B,0170,MEEKER AVE & APOLLO ST
-73.93711,40.7226,B,0171,VANDERVOORT AVE & LOMBARDY ST
-73.9381,40.72083,B,0172,MORGAN AVE & DIVISION PL
-73.93626,40.72059,B,0173,VANDERVOORT AVE & RICHARDSON ST
-73.936892,40.71814,B,0174,MORGAN AVE & JACKSON ST
-73.935377,40.718533,B,0175,VANDERVOORT AVE & JACKSON ST
-73.93628,40.71681,B,0176,MORGAN AVE & MASPETH AVE
-73.93401,40.71567,B,0177,VANDERVOORT AVE & REWE ST
-73.93523,40.71446,B,0178,METROPOLITAN AVE & MORGAN AVE
-73.93306,40.71379,B,0179,GRAND ST OPP VANDERVOORT AVE
-73.928134,40.714171,B,0180,METROPOLITAN AVE & STEWART AVE
-73.92453,40.713959,B,0181,METROPOLITAN & SCOTT AVES
-73.9269,40.71539,B,0182,GARDNER AVE & GRAND ST
-73.925256,40.715822,B,0183,GRAND ST 400' E OF GARDNER AVE
-73.94123,40.71552,B,0184,MASPETH AVE & CONSELYEA ST
-73.928732,40.718794,B,0185,GARDNER AVE & MASPETH AVE
-73.931553,40.71807,B,0186,VARICK & MASPETH AVES
-73.9375,40.71947,B,0188,MORGAN AVE & FROST ST
-73.962739,40.72271,B,0190,FOOT OF N 9 ST & EAST RIVER
-73.931175,40.724999,B,0192,GARDNER AVE & ANTHONY ST
-73.93465,40.72479,B,0193,VARICK AVE & CHERRY ST
,,B,0194,SCOTT AVE & THOMAS ST
-73.93419,40.72684,B,0195,MEEKER AVE & BRIDGEWATER ST
-73.93586,40.72368,B,0196,PORTER AVE & ANTHONY ST
-73.932569,40.7238,B,0197,STEWART AVE & LOMBARDY ST
-73.95601,40.72142,B,0198,BERRY & NORTH 12TH STS
-73.95958,40.71808,B,0199,BERRY ST & N 6 ST
-73.96727,40.71161,B,0200,S 6 ST OPP DUNHAM PL
-73.96384,40.71629,B,0201,WYTHE AVE & N 1 ST
-73.96606,40.71623,B,0202,KENT AVE & GRAND ST
-73.96509,40.7143,B,0203,WYTHE AVE & S 2 ST
-73.96713,40.71393,B,0204,KENT AVE & S 3 ST
-73.96613,40.71206,B,0205,WYTHE AVE & S 5 ST
-73.96852,40.7108,B,0206,KENT AVE & BROADWAY
-73.96692,40.70985,B,0207,WYTHE AVE & S 8 ST
-73.96547,40.71047,B,0208,BROADWAY & BERRY ST
-73.96384,40.71029,B,0209,BEDFORD AVE & BROADWAY
-73.96445,40.71244,B,0210,S 4 ST & BERRY ST
-73.96248,40.71253,B,0212,BEDFORD AVE & S 3 ST
-73.96317,40.71446,B,0213,S 1 ST & BERRY ST
-73.9612,40.71454,B,0214,BEDFORD AVE & GRAND ST
-73.95944,40.71421,B,0215,DRIGGS AVE & N 1 ST
-73.95865,40.7128,B,0216,S 1 ST & ROEBLING ST
-73.96053,40.71271,B,0217,DRIGGS AVE & S 2 ST
-73.95993,40.7108,B,0218,S 4 ST & ROEBLING ST
-73.96181,40.71072,B,0219,DRIGGS AVE & S 5 ST
-73.96241,40.70937,B,0220,DRIGGS AVE & S 8 ST
-73.95932,40.70892,B,0221,BROADWAY & HAVEMEYER ST
-73.95743,40.70908,B,0223,MARCY AVE & S 5 ST
-73.95798,40.71085,B,0224,S 3 ST & HAVEMEYER ST
-73.95616,40.71114,B,0225,MARCY AVE & S 2 ST
-73.95674,40.71278,B,0226,GRAND ST & HAVEMEYER ST
-73.95505,40.71289,B,0227,MARCY AVE & HOPE ST
-73.95308,40.71141,B,0228,GRAND ST & KEAP ST
-73.95461,40.71132,B,0229,S 1 ST & RODNEY ST
-73.95506,40.71059,B,0230,RODNEY ST & GRAND ST EXT/BORINQUEN PL
-73.9543,40.7095,B,0231,S 3 ST & KEAP ST
-73.95586,40.70932,B,0232,S 4 ST & RODNEY ST
-73.95511,40.70821,B,0233,S 5 ST & KEAP ST
-73.95668,40.70801,B,0234,BROADWAY & RODNEY ST
-73.95395,40.70706,B,0235,BROADWAY & HOOPER ST
-73.9511,40.70586,B,0236,JOHNSON AVE & BROADWAY
-73.95038,40.70665,B,0237,UNION AVE & S 5 ST
-73.95317,40.70832,B,0238,S 4 ST & HOOPER ST
-73.95081,40.70917,B,0239,UNION AVE & HEWES ST
-73.95229,40.70973,B,0240,S 2 ST & HOOPER ST
-73.95111,40.71092,B,0241,UNION AVE & GRAND ST
-73.95134,40.7124,B,0242,UNION AVE & AINSLIE ST
-73.94745,40.71273,B,0243,AINSLIE ST & LEONARD ST
-73.94898,40.7119,B,0244,POWERS ST & LORIMER ST
-73.9471,40.71062,B,0245,MAUJER ST & LEONARD ST
-73.94864,40.7097,B,0246,TEN EYCK ST & LORIMER ST
-73.94674,40.70845,B,0247,SCHOLES ST & LEONARD ST
-73.94829,40.70755,B,0248,MESEROLE ST & LORIMER ST
-73.946364,40.706306,B,0249,LEONARD ST BTW BOERUM ST & MONTROSE AVE
-73.94803,40.70537,B,0250,BOERUM ST & LORIMER ST
-73.94864,40.70456,B,0251,BROADWAY OPP MIDDLETON ST
-73.94452,40.70503,B,0252,MANHATTAN AVE & MC KIBBEN ST
-73.94295,40.70586,B,0253,GRAHAM AVE & BOERUM ST
-73.94484,40.70717,B,0254,MONTROSE AVE & MANHATTAN AVE
-73.94329,40.70803,B,0255,GRAHAM AVE & MESEROLE ST
-73.94522,40.70932,B,0256,MANHATTAN AVE & STAGG WALK
-73.94365,40.7102,B,0257,GRAHAM AVE & TEN EYCK WALK
-73.94559,40.71144,B,0258,MANHATTAN AVE & GRAND ST
-73.94401,40.71239,B,0259,POWERS ST & GRAHAM AVE/STRADA D'ITALIA
-73.94595,40.71361,B,0260,MANHATTAN AVE & DEVOE ST
-73.9417,40.71405,B,0261,BUSHWICK AVE & DEVOE ST
-73.94246,40.71324,B,0262,AINSLIE ST & HUMBOLDT ST
-73.94007,40.71289,B,0263,POWERS ST & JUDGE ST
-73.94065,40.71191,B,0264,BUSHWICK AVE & GRAND ST
-73.94208,40.71106,B,0265,MAUJER ST & HUMBOLDT ST
-73.94016,40.7098,B,0266,BUSHWICK AVE & STAGG ST
-73.94171,40.70897,B,0267,SCHOLES ST & HUMBOLDT ST
-73.9398,40.70765,B,0268,MONTROSE AVE & BUSHWICK AVE
-73.94136,40.70676,B,0269,JOHNSON AVE & HUMBOLDT ST
-73.93944,40.70548,B,0270,BUSHWICK AVE & MC KIBBIN ST
-73.93182,40.70633,B,0271,MORGAN AVE & HARRISON PL
-73.935641,40.706623,B,0272,BOERUM ST & WHITE ST
-73.93419,40.71213,B,0273,MORGAN AVE & TEN EYCK ST
-73.93694,40.70865,B,0274,MESEROLE ST & WATERBURY ST
-73.93483,40.70953,B,0275,SCHOLES ST & BOGART ST
-73.93765,40.71118,B,0276,TEN EYCK ST & WATERBURY ST
-73.939394,40.712224,B,0277,GRAND ST BET BUSHWICK AVE & WATERBURY ST
-73.93719,40.71277,B,0278,GRAND ST & CATHERINE ST
-73.93474,40.71338,B,0279,GRAND ST & MORGAN AVE
-73.93352,40.71063,B,0280,MORGAN AVE & STAGG ST
-73.93291,40.70926,B,0281,MORGAN AVE & MESEROLE ST
-73.93223,40.70772,B,0282,MORGAN AVE & JOHNSON AVE
-73.92874,40.70755,B,0283,PORTER AVE & INGRAHAM ST
-73.92695,40.70712,B,0284,VARICK AVE & HARRISON PL
-73.92572,40.70879,B,0285,JOHNSON AVE & STEWART AVE
-73.92377,40.70774,B,0286,FLUSHING AVE & GARDNER AVE
-73.93364,40.70677,B,0287,BOGART ST & INGRAHAM ST
-73.9276,40.70911,B,0288,VARICK AVE & RANDOLPH ST
-73.9238,40.71237,B,0289,SCOTT AVE & SCHOLES ST
-73.92693,40.71161,B,0290,STEWART AVE & SCHOLES ST
-73.92565,40.71269,B,0291,GARDNER AVE & STAGG ST
-73.92943,40.71323,B,0292,VARICK AVE & TEN EYCK ST
-73.936856,40.707196,B,0293,JOHNSON AVE 200' W OF WHITE ST
-73.92506,40.71136,B,0294,GARDNER AVE & MESEROLE ST
-73.93288,40.70404,B,0295,BOGART ST & ROCK ST
-73.92447,40.70991,B,0296,GARDNER AVE & RANDOLPH ST
-73.92824,40.71054,B,0297,VARICK AVE & MESEROLE ST
-73.92885,40.71188,B,0298,VARICK AVE & STAGG ST
-73.92959,40.71472,B,0299,VARICK AVE & GRAND ST
-73.95988,40.722,B,0300,KENT AVE & N 10 ST
-73.96845,40.70917,B,0301,KENT AVE & S 9 ST
-73.9659,40.70821,B,0302,BERRY ST & S 10 ST
-73.96738,40.70767,B,0303,WYTHE AVE & S 11 ST
-73.96838,40.70685,B,0304,KENT AVE & DIVISION AVE
-73.96436,40.70753,B,0305,DIVISION AVE & BEDFORD AVE
-73.96414,40.70871,B,0306,BEDFORD AVE & S 9 ST
-73.964943,40.705724,B,0307,CLYMER ST BTW WYTHE AVE & BEDFORD AVE
-73.96735,40.70421,B,0308,KENT AVE & CLYMER ST
-73.96306,40.7059,B,0309,BEDFORD AVE & TAYLOR ST
-73.96277,40.7077,B,0310,DIVISION AVE & DRIGGS AVE
-73.966053,40.704513,B,0311,WYTHE AVENUE S OF CLYMER ST
-73.961,40.70836,B,0312,ROEBLING ST & S 9 ST
-73.95934,40.70738,B,0313,DIVISION AVE & WILSON ST
-73.9581,40.70803,B,0314,MARCY AVE & S 9 ST
-73.96007,40.70592,B,0315,LEE AVE & ROSS ST
-73.96423,40.70413,B,0316,WYTHE PL & WILSON ST
-73.964642,40.702076,B,0317,KENT AVE BTW ROSS ST & KEAP ST
-73.9635,40.71864,B,0318,KENT AVE & N 4 ST
-73.959948,40.707792,B,0319,HAVEMEYER ST N OF DIVISION AVE
-73.96249,40.7025,B,0320,WYTHE AVE & KEAP ST
-73.96124,40.70427,B,0321,BEDFORD AVE & RODNEY ST
-73.95695,40.70597,B,0322,MARCY AVE & KEAP ST
-73.956981,40.707131,B,0323,DIVISION AVE & RODNEY ST
-73.95374,40.70613,B,0324,HARRISON AVE & HEWES ST
-73.9582,40.70418,B,0325,LEE AVE & HOOPER ST
-73.95929,40.70253,B,0326,BEDFORD AVE & HEWES ST
-73.96335,40.70098,B,0327,KENT AVE & HOOPER ST
-73.95804,40.72173,B,0328,WYTHE AVE & N 11 ST
-73.9616,40.7184,B,0329,WYTHE AVE & N 5 ST
-73.946087,40.704595,B,0330,LEONARD ST BTW MOORE ST & BOERUM ST
-73.961,40.69948,B,0331,KENT AVE & RUTLEDGE ST
-73.96053,40.70076,B,0332,WYTHE AVE & PENN ST
,,B,0333,COMPUTER DISPATCH BOX BRONX
-73.95636,40.70247,B,0334,LEE AVE & RUTLEDGE ST
-73.95505,40.70427,B,0335,MARCY AVE & PENN ST
-73.95187,40.70442,B,0336,HARRISON AVE & HEYWARD ST
-73.95317,40.70259,B,0337,MARCY AVE & LYNCH ST
-73.95507,40.70134,B,0338,LEE AVE & LYNCH ST
-73.95743,40.70082,B,0339,BEDFORD AVE & HEYWARD ST
-73.95905,40.69936,B,0340,FRANKLIN AVE & WALLABOUT ST
-73.95383,40.70003,B,0341,LEE AVE & LORIMER ST
-73.94994,40.70267,B,0342,HARRISON AVE & LORIMER ST
-73.94696,40.7036,B,0343,BROADWAY OPP WALTON ST
-73.94257,40.70362,B,0344,GRAHAM AVE & MOORE ST
-73.94101,40.70461,B,0345,HUMBOLDT ST & SEIGEL ST
-73.9408,40.70319,B,0346,HUMBOLDT ST & VARET ST
-73.94231,40.70224,B,0347,GRAHAM AVE & COOK ST
-73.944106,40.701977,B,0348,BROADWAY & MANHATTAN AVE
-73.9462,40.70215,B,0349,THROOP AVE & GERRY ST
-73.94745,40.70328,B,0350,THROOP AVE & WALTON ST
-73.9487,40.70156,B,0351,HARRISON AVE & WALLABOUT ST
-73.9512,40.70084,B,0352,MARCY AVE & WALTON ST
-73.94501,40.70107,B,0353,THROOP AVE & WHIPPLE ST
-73.94194,40.70067,B,0354,FLUSHING AVE & BROADWAY
-73.940373,40.699893,B,0355,GARVEY BLVD/SUMNER AV BET BWAY & ELLERY
-73.94114,40.69849,B,0356,PARK AVE & GARVEY BLVD/SUMNER AVE
-73.940913,40.697282,B,0357,GARVEY BLVD/SUMNER AV 300' N OF MYRTLE A
-73.943847,40.69775,B,0358,THROOP AVE 175' S OF PARK AVE
-73.94408,40.69892,B,0359,THROOP AVE & ELLERY ST
-73.94437,40.70035,B,0360,THROOP AVE & FLUSHING AVE
-73.94698,40.70006,B,0361,HARRISON AVE & FLUSHING AVE
-73.94698,40.6993,B,0362,TOMPKINS AVE & HOPKINS ST
-73.94669,40.69786,B,0363,TOMPKINS AVE & PARK AVE
-73.9464,40.69644,B,0364,TOMPKINS AVE & STOCKTON ST
-73.94942,40.69681,B,0365,KING PL & MARCY AVE
-73.94969,40.69832,B,0366,MARCY AVE & ELLERY ST
-73.94998,40.69971,B,0367,MARCY AVE & GERRY ST
-73.95305,40.698516,B,0368,NOSTRAND AVE 275' S OF FLUSHING AVE
-73.95282,40.69719,B,0369,NOSTRAND AVE & PARK AVE
-73.95515,40.69907,B,0370,FLUSHING AVE & WALWORTH ST
-73.95757,40.69664,B,0371,PARK AVE & SKILLMAN ST
-73.95703,40.69882,B,0372,FLUSHING AVE & BEDFORD AVE
-73.95984,40.69638,B,0373,PARK AVE & KENT AVE
-73.96025,40.69843,B,0374,FLUSHING AVE & KENT AVE
-73.96167,40.69618,B,0375,PARK AVE & CLASSON AVE
-73.96306,40.69804,B,0376,FLUSHING AVE & WILLIAMSBURGH ST W
-73.96375,40.69581,B,0377,PARK AVE & STEUBEN ST
-73.965,40.69777,B,0378,FLUSHING AVE & GRAND AVE
-73.96556,40.69565,B,0379,PARK AVE & RYERSON ST
-73.96689,40.69768,B,0380,FLUSHING AVE & HALL ST
-73.96753,40.69571,B,0381,WASHINGTON AVE & PARK AVE
-73.9689,40.69778,B,0382,FLUSHING AVE & WAVERLY AVE
-73.96948,40.69577,B,0383,PARK AVE & CLINTON AVE
-73.97089,40.69788,B,0384,FLUSHING AVE & VANDERBILT AVE
-73.9715,40.69586,B,0385,PARK AVE & CLERMONT AVE
-73.97282,40.69797,B,0386,FLUSHING AVE & ADELPHI ST
-73.97356,40.69624,B,0387,CARLTON AVENUE N/S OF PARK AVE
-73.97484,40.69804,B,0388,FLUSHING AVE & CUMBERLAND ST
-73.976504,40.696368,B,0389,NO. PORTLAND AVE-N/S OF PARK AVE
-73.97678,40.69812,B,0390,FLUSHING AVE & N PORTLAND AVE
-73.978628,40.698188,B,0391,FLUSHING AVE 275' W OF N ELLIOTT PL
-73.978195,40.6961,B,0392,S/S PARK AVE AT ST EDWARDS ST
-73.976963,40.69431,B,0393,AUBURN PL BTW ST EDWARD ST & N PORTLAND
-73.963894,40.696619,B,0394,WILLIAMSBURGH ST W & STEUBEN ST
-73.97453,40.69597,B,0395,S/S PARK AVE AT CUMBERLAND ST
-73.94054,40.70174,B,0396,HUMBOLDT ST OPP DEBEVOISE ST
-73.9556,40.69686,B,0397,PARK AVE & SPENCER ST
-73.977974,40.69472,B,0398,ST EDWARDS ST 125' NO OF AUBURN PL
-73.96129,40.70703,B,0399,LEE AVE & TAYLOR ST
-73.98144,40.69206,B,0401,WILLOUGHBY ST & FLEET ST
-73.979993,40.693477,B,0402,MYRTLE AVE 200' W OF ASHLAND PL
-73.981723,40.693547,B,0403,MYRTLE AVE 200' E OF PRINCE ST
-73.98245,40.69478,B,0404,JOHNSON ST & PRINCE ST
-73.980878,40.695921,B,0405,S/S TILLARY ST 100' W OF NAVY ST
-73.98032,40.69653,B,0406,PARK AVE & NAVY ST
-73.981029,40.695953,B,0407,CONCORD ST 200' W OF NAVY ST
-73.980452,40.69827,B,0408,FLUSHING AVE & NAVY ST
-73.981828,40.699771,B,0409,SANDS ST 300' W OF NAVY ST
-73.980439,40.700487,B,0410,NAVY ST 250' N OF SANDS ST
-73.981737,40.701312,B,0412,YORK ST BTW GOLD ST & NAVY ST
-73.98276,40.70229,B,0413,FRONT ST & GOLD ST
-73.98105,40.70286,B,0414,HUDSON AVE & WATER ST
-73.97996,40.70351,B,0415,PLYMOUTH ST & LITTLE ST
-73.98096,40.70422,B,0416,JOHN ST & HUDSON AVE
-73.98459,40.70369,B,0417,PLYMOUTH ST & BRIDGE ST
-73.98473,40.70147,B,0418,YORK ST & BRIDGE ST
-73.984765,40.69992,B,0420,BRIDGE ST & SANDS ST
-73.98296,40.6998,B,0421,GOLD ST & SANDS ST
-73.98396,40.69841,B,0422,NASSAU ST & DUFFIELD ST
-73.98491,40.69762,B,0423,CONCORD ST & BRIDGE ST
-73.98309,40.69757,B,0424,CONCORD ST & GOLD ST
-73.985,40.696,B,0425,BRIDGE ST & TILLARY ST
-73.983098,40.695922,B,0426,TILLARY ST & GOLD ST
-73.9831,40.696122,B,0427,JOHNSON ST/TECH PL & FLATBUSH AVE
-73.9852,40.69374,B,0428,MYRTLE AVE & BRIDGE ST
-73.98354,40.69359,B,0429,MYRTLE AVE & GOLD ST
-73.9843,40.69214,B,0430,WILLOUGHBY ST & DUFFIELD ST
-73.98634,40.69223,B,0431,WILLOUGHBY ST & LAWRENCE ST
-73.98714,40.69384,B,0432,MYRTLE AVE & JAY ST
-73.98609,40.69493,B,0433,JOHNSON ST & LAWRENCE ST
-73.988606,40.695018,B,0434,JOHNSON ST/TECH PL & ADAMS ST
-73.98703,40.69624,B,0435,TILLARY ST & JAY ST
-73.98692,40.69847,B,0437,JAY ST & NASSAU ST
-73.988383,40.699154,B,0438,E/S ADAMS ST 300' S OF SAND ST
-73.986862,40.69993,B,0439,JAY ST & SANDS ST
-73.98772,40.70067,B,0440,PROSPECT ST & PEARL ST
-73.98676,40.70154,B,0441,JAY ST & YORK ST
-73.98752,40.7038,B,0442,PEARL ST & PLYMOUTH ST
-73.9866,40.70441,B,0443,JAY ST & JOHN ST
-73.98952,40.70389,B,0445,WASHINGTON ST & PLYMOUTH ST
-73.98961,40.70253,B,0446,WASHINGTON ST & FRONT ST
-73.9886,40.70158,B,0447,ADAMS ST & YORK ST
-73.9897,40.70074,B,0448,WASHINGTON ST & PROSPECT ST
-73.988685,40.700288,B,0449,ADAMS ST & SANDS ST
